id,match_id,minute,type,description,player_id,player_name,team_side
95,28,56,goal,希门尼斯破门,,希门尼斯,home
96,28,78,yellow_card,黄喜灿黄牌,,黄喜灿,away
97,29,23,goal,普利希奇破门,,普利希奇,home
98,29,67,goal,巴洛贡锁定胜局,,巴洛贡,home
99,30,45+1,goal,恩内斯里破门,,恩内斯里,away
100,30,67,yellow_card,罗伯逊黄牌,,罗伯逊,home
101,31,18,goal,维尼修斯破门,,维尼修斯,home
102,31,45+1,goal,罗德里戈扩大比分,,罗德里戈,home
103,31,78,goal,拉菲尼亚锁定胜局,,拉菲尼亚,home
104,32,67,goal,阿尔米隆破门,,阿尔米隆,away
105,32,78,yellow_card,德米拉尔黄牌,,德米拉尔,home
106,33,12,goal,德佩破门,,德佩,home
107,33,28,goal,加克波扩大比分,,加克波,home
108,33,45+1,goal,马伦破门,,马伦,home
109,33,67,goal,哈维·西蒙斯破门,,哈维·西蒙斯,home
110,33,82,goal,伊萨克扳回一球,,伊萨克,away
111,33,89,goal,德佩梅开二度,,德佩,home
112,34,23,goal,哈弗茨破门,,哈弗茨,home
113,34,56,goal,穆西亚拉扩大比分,,穆西亚拉,home
114,34,78,goal,阿莱扳回一球,,阿莱,away
115,35,34,yellow_card,凯塞多黄牌,,凯塞多,home
116,35,67,yellow_card,库拉索球员黄牌,,未知球员,away
117,36,18,goal,三笘薰破门,,三笘薰,away
118,36,34,goal,久保建英扩大比分,,久保建英,away
119,36,56,goal,南野拓实破门,,南野拓实,away
120,36,78,goal,伊东纯也锁定胜局,,伊东纯也,away
121,37,12,goal,莫拉塔破门,,莫拉塔,home
122,37,28,goal,亚马尔扩大比分,,亚马尔,home
123,37,45+1,goal,费兰·托雷斯破门,,费兰·托雷斯,home
124,37,67,goal,奥亚萨瓦尔锁定胜局,,奥亚萨瓦尔,home
125,38,34,yellow_card,阿兹蒙黄牌,,阿兹蒙,away
126,38,67,yellow_card,德布劳内黄牌,,德布劳内,home
127,39,23,goal,努涅斯破门,,努涅斯,home
128,39,45+1,goal,本坦库尔扩大比分,,本坦库尔,home
129,39,67,goal,佛得角扳回一球,,未知球员,away
130,39,82,goal,佛得角扳平比分,,未知球员,away
131,40,23,goal,萨拉赫破门,,萨拉赫,away
132,40,45+1,goal,马尔穆什扩大比分,,马尔穆什,away
133,40,67,goal,特雷泽盖破门,,特雷泽盖,away
134,40,82,goal,伍德扳回一球,,伍德,home
135,41,23,goal,梅西破门,,梅西,home
136,41,56,goal,阿尔瓦雷斯扩大比分,,阿尔瓦雷斯,home
137,41,78,yellow_card,阿拉巴黄牌,,阿拉巴,away
138,42,18,goal,姆巴佩破门,,姆巴佩,home
139,42,45+1,goal,登贝莱扩大比分,,登贝莱,home
140,42,67,goal,格列兹曼锁定胜局,,格列兹曼,home
141,43,23,goal,哈兰德破门,,哈兰德,home
142,43,45+1,goal,厄德高扩大比分,,厄德高,home
143,43,67,goal,马内扳回一球,,马内,away
144,43,78,goal,萨尔扳回一球,,萨尔,away
145,43,89,goal,哈兰德锁定胜局,,哈兰德,home
146,44,34,goal,马赫雷斯破门,,马赫雷斯,away
147,44,67,goal,斯利马尼扩大比分,,斯利马尼,away
148,44,82,goal,塔马里扳回一球,,塔马里,home
149,45,12,goal,B费破门,,B费,home
150,45,28,goal,B席扩大比分,,B席,home
151,45,45+1,goal,莱奥破门,,莱奥,home
152,45,67,goal,菲利克斯破门,,菲利克斯,home
153,45,78,goal,内维斯锁定胜局,,内维斯,home
154,46,34,yellow_card,库杜斯黄牌,,库杜斯,away
155,46,67,yellow_card,赖斯黄牌,,赖斯,home
156,47,67,goal,莫德里奇破门,,莫德里奇,away
157,47,78,yellow_card,科瓦契奇黄牌,,科瓦契奇,away
158,48,56,goal,路易斯·迪亚斯破门,,路易斯·迪亚斯,home
159,48,78,yellow_card,瓦曼吉图卡黄牌,,瓦曼吉图卡,away
160,49,23,goal,德米罗维奇破门,,德米罗维奇,home
161,49,45+1,goal,科瓦契奇扩大比分,,科瓦契奇,home
162,49,67,goal,皮亚尼奇扳回一球,,皮亚尼奇,away
163,49,78,goal,哲科锁定胜局,,哲科,home
164,50,34,goal,恩博洛破门,,恩博洛,home
165,50,67,goal,阿方索·戴维斯扳回一球,,阿方索·戴维斯,away
166,50,82,goal,沙奇里锁定胜局,,沙奇里,home
167,51,18,goal,齐耶赫破门,,齐耶赫,home
168,51,34,goal,恩内斯里扩大比分,,恩内斯里,home
169,51,45+1,goal,鲍法尔破门,,鲍法尔,home
170,51,67,goal,海地扳回一球,,未知球员,away
171,51,78,goal,海地扳回一球,,未知球员,away
172,52,12,goal,维尼修斯破门,,维尼修斯,away
173,52,34,goal,罗德里戈扩大比分,,罗德里戈,away
174,52,67,goal,拉菲尼亚锁定胜局,,拉菲尼亚,away
175,53,18,goal,希门尼斯破门,,希门尼斯,home
176,53,45+1,goal,洛萨诺扩大比分,,洛萨诺,home
177,53,67,goal,阿尔瓦雷斯锁定胜局,,阿尔瓦雷斯,home
178,54,56,goal,福斯特破门,,福斯特,home
179,54,78,yellow_card,孙兴慜黄牌,,孙兴慜,away
180,55,23,goal,凯塞多破门,,凯塞多,home
181,55,45+1,yellow_card,基米希黄牌,,基米希,away
182,55,67,goal,恩纳·瓦伦西亚扩大比分,,恩纳·瓦伦西亚,home
183,55,82,goal,哈弗茨扳回一球,,哈弗茨,away
184,56,56,goal,阿莱破门,,阿莱,away
185,56,78,goal,凯西锁定胜局,,凯西,away
186,57,34,goal,伊萨克破门,,伊萨克,away
187,57,67,goal,三笘薰扳平,,三笘薰,home
188,57,78,yellow_card,远藤航黄牌,,远藤航,home
189,58,23,goal,德佩破门,,德佩,away
190,58,45+1,goal,加克波扩大比分,,加克波,away
191,58,67,goal,哈维·西蒙斯锁定胜局,,哈维·西蒙斯,away
192,58,82,goal,姆萨克尼扳回一球,,姆萨克尼,home
193,59,34,yellow_card,阿尔米隆黄牌,,阿尔米隆,home
194,59,67,yellow_card,苏塔黄牌,,苏塔,away
195,60,18,goal,普利希奇破门,,普利希奇,home
196,60,34,goal,巴洛贡扩大比分,,巴洛贡,home
197,60,56,goal,伊尔马兹扳回一球,,伊尔马兹,away
198,60,78,goal,恰尔汗奥卢扳平,,恰尔汗奥卢,away
199,60,89,goal,伊尔马兹绝杀,,伊尔马兹,away
200,61,12,goal,马内破门,,马内,home
201,61,28,goal,萨尔扩大比分,,萨尔,home
202,61,45+1,goal,库利巴利破门,,库利巴利,home
203,61,67,goal,迪亚破门,,迪亚,home
204,61,78,goal,杰克逊锁定胜局,,杰克逊,home
205,62,18,goal,姆巴佩破门,,姆巴佩,away
206,62,34,goal,登贝莱扩大比分,,登贝莱,away
207,62,45+1,goal,格列兹曼破门,,格列兹曼,away
208,62,67,goal,哈兰德扳回一球,,哈兰德,home
209,62,82,goal,姆巴佩梅开二度,,姆巴佩,away
210,63,56,goal,莫拉塔破门,,莫拉塔,away
211,63,78,yellow_card,巴尔韦德黄牌,,巴尔韦德,home
212,64,34,yellow_card,佛得角球员黄牌,,未知球员,home
213,64,67,yellow_card,谢赫里黄牌,,谢赫里,away
214,65,12,goal,卢卡库破门,,卢卡库,away
215,65,28,goal,德布劳内扩大比分,,德布劳内,away
216,65,45+1,goal,多库破门,,多库,away
217,65,67,goal,特罗萨德破门,,特罗萨德,away
218,65,78,goal,伍德扳回一球,,伍德,home
219,65,89,goal,卢卡库梅开二度,,卢卡库,away
220,66,34,goal,萨拉赫破门,,萨拉赫,home
221,66,67,goal,塔雷米扳平,,塔雷米,away
222,66,78,yellow_card,埃尔内尼黄牌,,埃尔内尼,home
223,67,23,goal,莫德里奇破门,,莫德里奇,home
224,67,45+1,goal,佩里西奇扩大比分,,佩里西奇,home
225,67,67,goal,库杜斯扳回一球,,库杜斯,away
226,68,18,goal,凯恩破门,,凯恩,away
227,68,56,goal,贝林厄姆扩大比分,,贝林厄姆,away
228,69,23,goal,瓦曼吉图卡破门,,瓦曼吉图卡,home
229,69,45+1,goal,姆博卡尼扩大比分,,姆博卡尼,home
230,69,67,goal,马什乌尔扳回一球,,马什乌尔,away
231,69,78,goal,瓦曼吉图卡梅开二度,,瓦曼吉图卡,home
232,70,34,yellow_card,J罗黄牌,,J罗,home
233,70,67,yellow_card,B费黄牌,,B费,away
234,71,18,goal,梅西破门,,梅西,away
235,71,45+1,goal,阿尔瓦雷斯扩大比分,,阿尔瓦雷斯,away
236,71,67,goal,劳塔罗锁定胜局,,劳塔罗,away
237,71,82,goal,塔马里扳回一球,,塔马里,home
238,72,18,goal,马赫雷斯破门,,马赫雷斯,home
239,72,34,goal,鲍姆加特纳扳平,,鲍姆加特纳,away
240,72,45+1,goal,斯利马尼反超,,斯利马尼,home
241,72,67,goal,阿拉巴扳平,,阿拉巴,away
242,72,78,goal,奥蓬达反超,,奥蓬达,away
243,72,89,goal,马赫雷斯扳平,,马赫雷斯,home
244,73,34,yellow_card,莫科伊纳黄牌,,莫科伊纳,home
245,73,67,goal,阿方索·戴维斯破门,,阿方索·戴维斯,away
246,73,85,yellow_card,欧斯塔基奥黄牌,,欧斯塔基奥,away
247,74,18,goal,三笘薰破门,,三笘薰,away
248,74,34,goal,维尼修斯扳平,,维尼修斯,home
249,74,67,goal,罗德里戈绝杀,,罗德里戈,home
250,74,82,yellow_card,远藤航黄牌,,远藤航,away
251,75,23,goal,哈弗茨破门,,哈弗茨,home
252,75,45+1,yellow_card,基米希黄牌,,基米希,home
253,75,67,goal,阿尔米隆扳平,,阿尔米隆,away
254,75,89,yellow_card,吕迪格黄牌,,吕迪格,home
255,76,18,goal,德佩破门,,德佩,home
256,76,34,yellow_card,德里赫特黄牌,,德里赫特,home
257,76,67,goal,恩内斯里扳平,,恩内斯里,away
258,76,85,substitution,加克波换下德佩,,加克波,home
259,77,15,goal,阿莱破门,,阿莱,home
260,77,34,yellow_card,凯西黄牌,,凯西,home
261,77,56,goal,哈兰德扳平,,哈兰德,away
262,77,78,goal,厄德高反超,,厄德高,away
263,78,12,goal,姆巴佩破门,,姆巴佩,home
264,78,34,goal,登贝莱扩大比分,,登贝莱,home
265,78,67,goal,格列兹曼锁定胜局,,格列兹曼,home
266,78,78,yellow_card,伊萨克黄牌,,伊萨克,away
267,79,23,goal,希门尼斯破门,,希门尼斯,home
268,79,45+1,yellow_card,凯塞多黄牌,,凯塞多,away
269,79,67,goal,洛萨诺锁定胜局,,洛萨诺,home
270,80,18,goal,凯恩破门,,凯恩,home
271,80,45+1,goal,瓦曼吉图卡扳平,,瓦曼吉图卡,away
272,80,67,goal,贝林厄姆反超,,贝林厄姆,home
273,80,82,yellow_card,马奎尔黄牌,,马奎尔,home
274,81,15,goal,马内破门,,马内,away
275,81,28,goal,德布劳内扳平,,德布劳内,home
276,81,56,goal,卢卡库反超,,卢卡库,home
277,81,78,goal,萨尔扳平,,萨尔,away
278,81,108,goal,多库加时绝杀,,多库,home
279,82,23,goal,普利希奇破门,,普利希奇,home
280,82,45+1,yellow_card,皮亚尼奇黄牌,,皮亚尼奇,away
281,82,67,goal,巴洛贡锁定胜局,,巴洛贡,home
282,83,18,goal,莫拉塔破门,,莫拉塔,home
283,83,34,goal,亚马尔扩大比分,,亚马尔,home
284,83,56,yellow_card,阿拉巴黄牌,,阿拉巴,away
285,83,78,goal,费兰·托雷斯锁定胜局,,费兰·托雷斯,home
286,84,15,goal,B费破门,,B费,home
287,84,34,goal,莫德里奇扳平,,莫德里奇,away
288,84,67,goal,C罗反超,,C罗,home
289,84,82,yellow_card,格瓦迪奥尔黄牌,,格瓦迪奥尔,away
290,85,23,goal,恩博洛破门,,恩博洛,home
291,85,45+1,yellow_card,马赫雷斯黄牌,,马赫雷斯,away
292,85,67,goal,沙奇里锁定胜局,,沙奇里,home
293,86,34,yellow_card,苏塔黄牌,,苏塔,home
294,86,56,yellow_card,埃尔内尼黄牌,,埃尔内尼,away
295,86,78,substitution,赫鲁斯蒂奇换下麦格里,,赫鲁斯蒂奇,home
296,86,89,var,VAR检查手球，无点球,,,away
297,87,18,goal,梅西破门,,梅西,home
298,87,34,goal,阿尔瓦雷斯扩大比分,,阿尔瓦雷斯,home
299,87,56,goal,佛得角扳回一球,,未知球员,away
300,87,78,goal,佛得角扳平比分,,未知球员,away
301,87,105,goal,劳塔罗加时绝杀,,劳塔罗,home
302,88,23,yellow_card,托马斯·帕尔泰黄牌,,托马斯·帕尔泰,away
303,88,45+1,yellow_card,J罗黄牌,,J罗,home
304,88,67,goal,路易斯·迪亚斯破门,,路易斯·迪亚斯,home
305,89,18,goal,齐耶赫破门,,齐耶赫,away
306,89,45+1,yellow_card,布坎南黄牌,,布坎南,home
307,89,67,goal,恩内斯里扩大比分,,恩内斯里,away
308,89,82,goal,鲍法尔锁定胜局,,鲍法尔,away
309,90,23,yellow_card,阿尔米隆黄牌,,阿尔米隆,home
310,90,56,goal,姆巴佩破门,,姆巴佩,away
311,90,72,yellow_card,格列兹曼黄牌,,格列兹曼,away
312,90,85,substitution,科曼换下登贝莱,,科曼,away
313,91,15,goal,维尼修斯破门,,维尼修斯,home
314,91,34,yellow_card,卡塞米罗黄牌,,卡塞米罗,home
315,91,67,goal,哈兰德扳平比分,,哈兰德,away
316,91,85,goal,厄德高远射绝杀,,厄德高,away
317,92,12,goal,希门尼斯点球破门,,希门尼斯,home
318,92,28,goal,凯恩扳平比分,,凯恩,away
319,92,56,goal,萨卡反超比分,,萨卡,away
320,92,78,goal,贝林厄姆扩大比分,,贝林厄姆,away
321,92,89,goal,洛萨诺扳回一球,,洛萨诺,home
322,93,23,yellow_card,佩佩黄牌,,佩佩,home
323,93,45+1,yellow_card,罗德里黄牌,,罗德里,away
324,93,67,goal,莫拉塔破门,,莫拉塔,away
325,93,82,red_card,坎塞洛两黄变一红,,坎塞洛,home
326,94,18,goal,普利希奇破门,,普利希奇,home
327,94,28,goal,德布劳内扳平,,德布劳内,away
328,94,45+1,goal,卢卡库反超,,卢卡库,away
329,94,67,goal,多库扩大比分,,多库,away
330,94,82,goal,卢卡库梅开二度,,卢卡库,away
331,95,12,goal,萨拉赫破门,,萨拉赫,away
332,95,28,goal,梅西扳平比分,,梅西,home
333,95,45+1,goal,阿尔瓦雷斯反超,,阿尔瓦雷斯,home
334,95,67,goal,萨拉赫梅开二度扳平,,萨拉赫,away
335,95,85,goal,劳塔罗绝杀,,劳塔罗,home
336,96,23,goal,恩博洛破门,,恩博洛,home
337,96,45+1,yellow_card,阿坎吉黄牌,,阿坎吉,home
338,96,67,goal,J罗扳平比分,,J罗,away
339,96,89,yellow_card,巴尔加斯黄牌,,巴尔加斯,home
340,96,120,var,VAR检查点球，维持原判,,,home
341,97,23,goal,姆巴佩破门,,姆巴佩,home
342,97,45+1,yellow_card,阿姆拉巴特黄牌,,阿姆拉巴特,away
343,97,67,goal,格列兹曼锁定胜局,,格列兹曼,home
344,97,78,yellow_card,楚阿梅尼黄牌,,楚阿梅尼,home
345,97,85,substitution,科曼换下登贝莱,,科曼,home
346,98,18,goal,德布劳内任意球破门,,德布劳内,away
347,98,34,goal,莫拉塔扳平比分,,莫拉塔,home
348,98,56,yellow_card,费尔通亨黄牌,,费尔通亨,away
349,98,78,goal,亚马尔助攻费兰反超,,费兰·托雷斯,home
350,98,89,red_card,多库两黄变一红,,多库,away
351,99,12,goal,哈兰德破门,,哈兰德,home
352,99,34,yellow_card,厄德高黄牌,,厄德高,home
353,99,67,goal,凯恩扳平比分,,凯恩,away
354,99,90+3,yellow_card,赖斯黄牌,,赖斯,away
355,99,108,goal,贝林厄姆加时绝杀,,贝林厄姆,away
356,100,23,goal,梅西助攻阿尔瓦雷斯破门,,阿尔瓦雷斯,home
357,100,45+1,yellow_card,阿坎吉黄牌,,阿坎吉,away
358,100,67,goal,恩博洛扳平比分,,恩博洛,away
359,100,98,goal,梅西加时破门反超,,梅西,home
360,100,118,goal,劳塔罗锁定胜局,,劳塔罗,home
361,101,18,yellow_card,楚阿梅尼黄牌,,楚阿梅尼,home
362,101,34,goal,亚马尔边路突破助攻莫拉塔破门,,莫拉塔,away
363,101,56,yellow_card,特奥黄牌,,特奥,home
364,101,72,goal,费兰·托雷斯反击破门,,费兰·托雷斯,away
365,101,81,substitution,姆巴佩换下登贝莱加强进攻,,姆巴佩,home
366,101,89,yellow_card,罗德里黄牌,,罗德里,away
367,102,12,goal,贝林厄姆头球破门,,贝林厄姆,home
368,102,28,yellow_card,赖斯黄牌,,赖斯,home
369,102,41,goal,梅西助攻阿尔瓦雷斯扳平,,阿尔瓦雷斯,away
370,102,67,yellow_card,马奎尔黄牌,,马奎尔,home
371,102,78,goal,梅西任意球直接破门反超,,梅西,away
372,102,85,substitution,萨卡换下帕尔默,,萨卡,home
373,103,8,goal,姆巴佩点球破门,,姆巴佩,home
374,103,15,goal,凯恩扳平比分,,凯恩,away
375,103,34,goal,贝林厄姆头球反超,,贝林厄姆,away
376,103,52,goal,姆巴佩梅开二度扳平,,姆巴佩,home
377,103,67,goal,凯恩点球再度反超,,凯恩,away
378,103,89,goal,凯恩戴帽锁定季军,,凯恩,away
379,104,23,yellow_card,罗德里战术犯规,,罗德里,home
380,104,45+2,yellow_card,梅西突破被犯规,,梅西,away
381,104,67,substitution,费兰·托雷斯换下莫拉塔,,费兰·托雷斯,home
382,104,78,yellow_card,德保罗黄牌,,德保罗,away
383,104,90+3,var,VAR检查阿根廷手球，无点球,,,home
384,104,105,yellow_card,奥塔门迪战术犯规,,奥塔门迪,away
385,104,116,goal,费兰·托雷斯加时绝杀（助攻：亚马尔）,,费兰·托雷斯,home
386,104,120+1,substitution,纳乔换下亚马尔加强防守,,纳乔,home
